time,dof,velocity,ext_force,lenz_force
7.000000e-01,9.473710686978e+00,7.171114009539e+00,1.175181316857e-01,1.186764294201e-01
7.100000e-01,9.545190140183e+00,7.124471594774e+00,1.183966228126e-01,1.195970696673e-01
7.200000e-01,9.616191398723e+00,7.075560928216e+00,1.192690544466e-01,1.205038442770e-01
7.300000e-01,9.686699717370e+00,7.026128191567e+00,1.201352478089e-01,1.213658004145e-01
7.400000e-01,9.756716047800e+00,6.977294449278e+00,1.209952170775e-01,1.222024671932e-01
7.500000e-01,9.826249390967e+00,6.929595648750e+00,1.218490752819e-01,1.230242546608e-01
7.600000e-01,9.895312509288e+00,6.883258318433e+00,1.226969815623e-01,1.238365923739e-01
7.700000e-01,9.963919400261e+00,6.838367602116e+00,1.235391101123e-01,1.246425564435e-01
7.800000e-01,1.003208461733e+01,6.794913158113e+00,1.243756418290e-01,1.254435314135e-01
7.900000e-01,1.009982236505e+01,6.752855056965e+00,1.252067532037e-01,1.262403089350e-01
8.000000e-01,1.016714631460e+01,6.712139948651e+00,1.260326140632e-01,1.270333563453e-01
8.100000e-01,1.023406953657e+01,6.672709277686e+00,1.268533867515e-01,1.278229586616e-01
8.200000e-01,1.030060461698e+01,6.634493519526e+00,1.276692275585e-01,1.286091053037e-01
8.300000e-01,1.036676331686e+01,6.597441455219e+00,1.284802825534e-01,1.293920457061e-01
8.400000e-01,1.043255706245e+01,6.561484707430e+00,1.292866936020e-01,1.301716194654e-01
8.500000e-01,1.049799651495e+01,6.526560930469e+00,1.300885930983e-01,1.309476939673e-01
8.600000e-01,1.056308515015e+01,6.490730227874e+00,1.308860253228e-01,1.318089930934e-01
8.700000e-01,1.062780616139e+01,6.453372613046e+00,1.316787861283e-01,1.326165829759e-01
8.800000e-01,1.069215255126e+01,6.415956012011e+00,1.324667916742e-01,1.333958000225e-01
8.900000e-01,1.075612730323e+01,6.379124816397e+00,1.332500804010e-01,1.341603828853e-01
9.000000e-01,1.081973785997e+01,6.343129157833e+00,1.340287453157e-01,1.349164041134e-01
9.100000e-01,1.088299314830e+01,6.308061127063e+00,1.348028975274e-01,1.356668008402e-01
9.200000e-01,1.094590239295e+01,6.273951061307e+00,1.355726517143e-01,1.364132499688e-01
9.300000e-01,1.100847515049e+01,6.240765071816e+00,1.363381265342e-01,1.371560411088e-01
9.400000e-01,1.107072070397e+01,6.208457149997e+00,1.370994372170e-01,1.378951445963e-01
9.500000e-01,1.113264753202e+01,6.177017936409e+00,1.378566890759e-01,1.386312805569e-01
9.600000e-01,1.119426403037e+01,6.146413516171e+00,1.386099863376e-01,1.393645914324e-01
9.700000e-01,1.125557839731e+01,6.116597503045e+00,1.393594307433e-01,1.400948883299e-01
9.800000e-01,1.131659873469e+01,6.087533588086e+00,1.401051227849e-01,1.408221614286e-01
9.900000e-01,1.137733211840e+01,6.059191550044e+00,1.408471503501e-01,1.415464779396e-01
1.000000e+00,1.143778545719e+01,6.031543091912e+00,1.415855992251e-01,1.422679113772e-01
1.010000e+00,1.149796529255e+01,6.004528985471e+00,1.423205506527e-01,1.429857574308e-01
1.020000e+00,1.155787308563e+01,5.976664135345e+00,1.430520237956e-01,1.437707137616e-01
1.030000e+00,1.161749471280e+01,5.947582410043e+00,1.437798475855e-01,1.445093932903e-01
1.040000e+00,1.167682481156e+01,5.918482773709e+00,1.445039580291e-01,1.452265700339e-01
1.050000e+00,1.173586588051e+01,5.889811777269e+00,1.452243871133e-01,1.459334582821e-01
1.060000e+00,1.179462315041e+01,5.861736739877e+00,1.459412001384e-01,1.466347767446e-01
1.070000e+00,1.185310298267e+01,5.834293433694e+00,1.466544761507e-01,1.473321023273e-01
1.080000e+00,1.191131156045e+01,5.807485519007e+00,1.473642919676e-01,1.480262161331e-01
1.090000e+00,1.196925543242e+01,5.781295225166e+00,1.480707288089e-01,1.487173530989e-01
1.100000e+00,1.202694043906e+01,5.755706510927e+00,1.487738592053e-01,1.494057529815e-01
1.110000e+00,1.208437247536e+01,5.730694298962e+00,1.494737563016e-01,1.500913988538e-01
1.120000e+00,1.214155716823e+01,5.706243057047e+00,1.501704899244e-01,1.507744904029e-01
1.130000e+00,1.219850006120e+01,5.682325440684e+00,1.508641288368e-01,1.514548904791e-01
1.140000e+00,1.225520636476e+01,5.658928943061e+00,1.515547376976e-01,1.521328225476e-01
1.150000e+00,1.231168119510e+01,5.636030627382e+00,1.522423799726e-01,1.528082086019e-01
1.160000e+00,1.236792943249e+01,5.613616253033e+00,1.529271162118e-01,1.534811772388e-01
1.170000e+00,1.242395586861e+01,5.591663119612e+00,1.536090058452e-01,1.541516043405e-01
1.180000e+00,1.247976475729e+01,5.570163063614e+00,1.542881017172e-01,1.548197327939e-01
1.190000e+00,1.253535927553e+01,5.548490926059e+00,1.549644435375e-01,1.555275531171e-01
1.200000e+00,1.259072989502e+01,5.525527429819e+00,1.556379164733e-01,1.562169060463e-01
1.210000e+00,1.264586932731e+01,5.502377931450e+00,1.563084330339e-01,1.568843331343e-01
