time,dof,velocity,ext_force,lenz_force
1.480000e+00,1.288466713502e+01,4.288100008885e+00,1.315102638627e-01,1.317887152246e-01
1.490000e+00,1.292747762477e+01,4.274018670927e+00,1.319397913455e-01,1.322153932917e-01
1.500000e+00,1.297014801352e+01,4.260080349495e+00,1.323678398643e-01,1.326406904472e-01
1.510000e+00,1.301267971591e+01,4.246280650615e+00,1.327944240910e-01,1.330645576740e-01
1.520000e+00,1.305507410774e+01,4.232617693437e+00,1.332195583007e-01,1.334870213167e-01
1.530000e+00,1.309733254215e+01,4.219089679118e+00,1.336432565342e-01,1.339081087612e-01
1.540000e+00,1.313945636174e+01,4.205692895733e+00,1.340655327194e-01,1.343277850308e-01
1.550000e+00,1.318144686305e+01,4.192427618917e+00,1.344864003156e-01,1.347461397902e-01
1.560000e+00,1.322330536108e+01,4.179288216280e+00,1.349058729606e-01,1.351630726035e-01
1.570000e+00,1.326503311064e+01,4.166276594301e+00,1.353239636821e-01,1.355787230018e-01
1.580000e+00,1.330663139183e+01,4.153390040808e+00,1.357406857546e-01,1.359930816904e-01
1.590000e+00,1.334810139940e+01,4.140625748479e+00,1.361560515911e-01,1.364061327028e-01
1.600000e+00,1.338944435467e+01,4.127979146419e+00,1.365700738648e-01,1.368178002469e-01
1.610000e+00,1.343066138430e+01,4.115449969065e+00,1.369827642941e-01,1.372281468609e-01
1.620000e+00,1.347175372029e+01,4.103036927078e+00,1.373941356470e-01,1.376372029731e-01
1.630000e+00,1.351272247558e+01,4.090744620243e+00,1.378041994926e-01,1.380451946447e-01
1.640000e+00,1.355356890004e+01,4.078552147110e+00,1.382129687652e-01,1.384514890185e-01
1.650000e+00,1.359429399313e+01,4.066478369721e+00,1.386204538865e-01,1.388567895559e-01
1.660000e+00,1.363489890227e+01,4.054513820187e+00,1.390266667534e-01,1.392608450613e-01
1.670000e+00,1.367538467433e+01,4.042663601589e+00,1.394316182514e-01,1.396638984207e-01
1.680000e+00,1.371575245174e+01,4.030913330986e+00,1.398353202160e-01,1.400655217174e-01
1.690000e+00,1.375600328087e+01,4.019268692740e+00,1.402377835161e-01,1.404659751829e-01
1.700000e+00,1.379613825988e+01,4.007725040171e+00,1.406390195331e-01,1.408651617998e-01
1.710000e+00,1.383615826086e+01,3.996282146706e+00,1.410390373831e-01,1.412631328184e-01
1.720000e+00,1.387606431521e+01,3.984940514399e+00,1.414378477698e-01,1.416599686680e-01
1.730000e+00,1.391585746097e+01,3.973698352899e+00,1.418354614578e-01,1.420556686223e-01
1.740000e+00,1.395553865347e+01,3.962555428686e+00,1.422318883801e-01,1.424502850886e-01
1.750000e+00,1.399510888246e+01,3.951504058276e+00,1.426271388084e-01,1.428436019160e-01
1.760000e+00,1.403456907707e+01,3.940549694043e+00,1.430212224041e-01,1.432358733162e-01
1.770000e+00,1.407392021432e+01,3.929686494601e+00,1.434141493020e-01,1.436269462845e-01
1.780000e+00,1.411316328627e+01,3.918915616345e+00,1.438059297814e-01,1.440169208408e-01
1.790000e+00,1.415229900612e+01,3.908235516965e+00,1.441965713337e-01,1.444057928717e-01
1.800000e+00,1.419132834969e+01,3.897645024719e+00,1.445860840671e-01,1.447935762745e-01
1.810000e+00,1.423025223612e+01,3.887144145199e+00,1.449744775195e-01,1.451803270700e-01
1.820000e+00,1.426907157405e+01,3.876728045073e+00,1.453617611191e-01,1.455659195952e-01
1.830000e+00,1.430778718524e+01,3.866395996328e+00,1.457479434226e-01,1.459503777714e-01
1.840000e+00,1.434639988675e+01,3.856149102152e+00,1.461330329360e-01,1.463337945448e-01
1.850000e+00,1.438491049903e+01,3.845986153628e+00,1.465170381946e-01,1.467161758146e-01
1.860000e+00,1.442331989593e+01,3.835905616503e+00,1.468999682618e-01,1.470975153059e-01
1.870000e+00,1.446162891181e+01,3.825905665004e+00,1.472818318030e-01,1.474777936894e-01
1.880000e+00,1.449983830556e+01,3.815985216880e+00,1.476626367271e-01,1.478570176744e-01
1.890000e+00,1.453794888823e+01,3.806145116932e+00,1.480423914586e-01,1.482352693891e-01
1.900000e+00,1.457596147315e+01,3.796381376103e+00,1.484211044409e-01,1.486124426419e-01
1.910000e+00,1.461387701900e+01,3.786694565223e+00,1.487987855605e-01,1.489886105499e-01
1.920000e+00,1.465169594813e+01,3.777084134259e+00,1.491754393575e-01,1.493637918417e-01
1.930000e+00,1.468941909108e+01,3.767545165690e+00,1.495510744352e-01,1.497378395459e-01
1.940000e+00,1.472704722083e+01,3.758083296841e+00,1.499256988187e-01,1.501110233901e-01
1.950000e+00,1.476458107844e+01,3.748693522578e+00,1.502993202120e-01,1.504831899123e-01
1.960000e+00,1.480202138730e+01,3.739379597281e+00,1.506719461389e-01,1.508545348514e-01
1.970000e+00,1.483936889333e+01,3.730134588517e+00,1.510435843440e-01,1.512248242925e-01
1.980000e+00,1.487662430438e+01,3.720960690178e+00,1.514142421890e-01,1.515941900095e-01
1.990000e+00,1.491378832608e+01,3.711849631759e+00,1.517839270098e-01,1.519623372275e-01
2.000000e+00,1.495086160417e+01,3.702809140216e+00,1.521526455433e-01,1.523296216635e-01
2.010000e+00,1.498784482556e+01,3.693839067753e+00,1.525204049323e-01,1.526960806360e-01
2.020000e+00,1.502473869146e+01,3.684936287159e+00,1.528872124583e-01,1.530616280222e-01
2.030000e+00,1.506154384158e+01,3.676099925330e+00,1.532530747877e-01,1.534262682087e-01
2.040000e+00,1.509826094033e+01,3.667326845502e+00,1.536179988291e-01,1.537899105962e-01
2.050000e+00,1.513489065043e+01,3.658618871193e+00,1.539819914709e-01,1.541526711935e-01
2.060000e+00,1.517143357244e+01,3.649974443047e+00,1.543450589805e-01,1.545145231558e-01
2.070000e+00,1.520789036025e+01,3.641392873714e+00,1.547072081521e-01,1.548754766832e-01
2.080000e+00,1.524426165672e+01,3.632873592688e+00,1.550684456667e-01,1.552355463364e-01
2.090000e+00,1.528054805063e+01,3.624412338965e+00,1.554287776651e-01,1.555945868476e-01
2.100000e+00,1.531675013958e+01,3.616013886957e+00,1.557882103726e-01,1.559528395485e-01
2.110000e+00,1.535286856279e+01,3.607673360570e+00,1.561467504246e-01,1.563101323933e-01
